"        DAV-Sterbetafel 1994 R
Altersverschiebung, Grundtafel 1955",,
,,
,,
YOB,AS Male,AS Female
1900,7,6
1901,7,6
1902,7,6
1903,7,5
1904,7,5
1905,7,5
1906,7,5
1907,6,5
1908,6,4
1909,6,4
1910,6,4
1911,5,4
1912,5,4
1913,5,4
1914,4,4
1915,4,4
1916,4,4
1917,4,4
1918,4,4
1919,4,4
1920,4,4
1921,3,4
1922,3,4
1923,3,4
1924,3,4
1925,3,4
1926,3,4
1927,3,4
1928,3,4
1929,3,4
1930,3,4
1931,3,3
1932,3,3
1933,3,3
1934,3,3
1935,2,3
1936,2,3
1937,2,3
1938,2,3
1939,2,2
1940,2,2
1941,2,2
1942,2,2
1943,2,2
1944,1,2
1945,1,2
1946,1,1
1947,1,1
1948,1,1
1949,1,1
1950,1,1
1951,1,1
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,-1
1959,-1,-1
1960,-1,-1
1961,-1,-1
1962,-1,-1
1963,-1,-1
1964,-1,-2
1965,-1,-2
1966,-1,-2
1967,-2,-2
1968,-2,-2
1969,-2,-3
1970,-2,-3
1971,-2,-3
1972,-2,-3
1973,-2,-3
1974,-3,-3
1975,-3,-4
1976,-3,-4
1977,-3,-4
1978,-3,-4
1979,-3,-5
1980,-3,-5
1981,-3,-5
1982,-4,-5
1983,-4,-5
1984,-4,-6
1985,-4,-6
1986,-4,-6
1987,-4,-6
1988,-4,-7
1989,-5,-7
1990,-5,-7
1991,-5,-7
1992,-5,-8
1993,-5,-8
1994,-5,-8
1995,-5,-8
1996,-5,-8
1997,-6,-9
1998,-6,-9
1999,-6,-9
2000,-6,-9
2001,-6,-9
2002,-6,-10
2003,-6,-10
2004,-7,-10
2005,-7,-11
2006,-7,-11
2007,-7,-11
2008,-7,-11
2009,-7,-11
2010,-7,-12
